model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
right_main,378,371843,31,c_right_hpc_vs,-0.04908466517982638,0.04908466517982638
right_main,379,167036,32,c_ICV,-0.02250434385018738,0.02250434385018738
right_main,379,167036,32,c_right_hpc_vs,-0.05867923904787123,0.05867923904787123
right_main,381,459453,33,c_ICV,-0.04812359447661348,0.04812359447661348
right_main,381,459453,33,c_right_hpc_vs,-0.0013073720161890891,0.0013073720161890891
right_main,382,212419,34,c_ICV,0.017782550313933367,0.017782550313933367
right_main,382,212419,34,c_right_hpc_vs,-0.09629864598196809,0.09629864598196809
right_main,383,927359,35,c_ICV,-0.02890521226177189,0.02890521226177189
right_main,383,927359,35,c_right_hpc_vs,0.03718269949926551,0.03718269949926551
right_main,384,568963,36,c_ICV,0.05319860220855219,0.05319860220855219
right_main,384,568963,36,c_right_hpc_vs,0.003946571162962046,0.003946571162962046
right_main,385,917558,37,c_ICV,0.007859234567250585,0.007859234567250585
right_main,385,917558,37,c_right_hpc_vs,-0.036489890890235736,0.036489890890235736
right_main,387,144832,38,c_ICV,-0.011856919988019413,0.011856919988019413
right_main,387,144832,38,c_right_hpc_vs,0.004853921787902446,0.004853921787902446
right_main,388,211922,39,c_ICV,0.0060212524194314014,0.0060212524194314014
right_main,388,211922,39,c_right_hpc_vs,-0.10544446940643587,0.10544446940643587
right_main,389,155635,40,c_ICV,-0.009567891089165503,0.009567891089165503
right_main,389,155635,40,c_right_hpc_vs,-0.001252101623556531,0.001252101623556531
right_main,390,111312,41,c_ICV,-0.0221871253190973,0.0221871253190973
right_main,390,111312,41,c_right_hpc_vs,-0.1220964175827084,0.1220964175827084
right_main,391,151728,42,c_ICV,0.029689997829916076,0.029689997829916076
right_main,391,151728,42,c_right_hpc_vs,-0.01860741036481152,0.01860741036481152
right_main,392,127630,43,c_ICV,0.018484406975406563,0.018484406975406563
right_main,392,127630,43,c_right_hpc_vs,0.050860035641454956,0.050860035641454956
right_main,394,158540,44,c_ICV,-0.011305163352896058,0.011305163352896058
right_main,394,158540,44,c_right_hpc_vs,0.00979248285050891,0.00979248285050891
right_main,395,181232,45,c_ICV,0.005817565622537216,0.005817565622537216
right_main,395,181232,45,c_right_hpc_vs,0.06764328252371939,0.06764328252371939
right_main,396,135225,46,c_ICV,-0.03837093753895193,0.03837093753895193
right_main,396,135225,46,c_right_hpc_vs,-0.0021739523079471433,0.0021739523079471433
right_main,397,179245,47,c_ICV,-0.03791058555661367,0.03791058555661367
right_main,397,179245,47,c_right_hpc_vs,-0.047453287162209416,0.047453287162209416
right_main,398,540436,48,c_ICV,-0.014608397165422652,0.014608397165422652
right_main,398,540436,48,c_right_hpc_vs,0.02842488346643149,0.02842488346643149
right_main,399,169444,49,c_ICV,-0.00551364940786873,0.00551364940786873
right_main,399,169444,49,c_right_hpc_vs,-3.631301104174399e-4,3.631301104174399e-4
right_main,400,150625,50,c_ICV,-0.09574273482267778,0.09574273482267778
right_main,400,150625,50,c_right_hpc_vs,0.0823973548582362,0.0823973548582362
right_main,401,147030,51,c_ICV,0.005798044444208242,0.005798044444208242
right_main,401,147030,51,c_right_hpc_vs,-0.02341363992956124,0.02341363992956124
right_main,402,339847,52,c_ICV,-7.23173117150598e-4,7.23173117150598e-4
right_main,402,339847,52,c_right_hpc_vs,-0.043136750198717516,0.043136750198717516
right_main,403,195950,53,c_ICV,0.036000935719484844,0.036000935719484844
right_main,403,195950,53,c_right_hpc_vs,0.03320272960048217,0.03320272960048217
right_main,404,176542,54,c_ICV,0.006865345618479418,0.006865345618479418
right_main,404,176542,54,c_right_hpc_vs,0.0010087268548635592,0.0010087268548635592
right_main,405,100408,55,c_ICV,-0.027220310206298556,0.027220310206298556
